Time_Sec;lateral;longitudinal;vertical;pitch;yaw;roll
0.0;-0.1;0.1;0.1;-0.1;-0.1;0.1
0.131;-0.0;0.0;0.1;-0.1;-0.1;0.1
0.23;-0.0;0.0;0.0;-0.1;-0.1;0.1
0.397;-0.0;0.0;0.0;-0.1;-0.1;0.1
0.493;-0.1;0.0;0.1;-0.1;-0.1;0.1
0.597;-0.0;0.1;0.1;-0.1;-0.1;0.1
0.725;-0.1;0.1;0.1;-0.0;-0.1;0.1
0.862;-0.1;-0.0;0.0;-0.0;-0.0;0.0
0.96;-0.0;0.1;0.2;-0.1;-0.0;0.0
1.09;0.0;0.0;0.1;-0.1;-0.0;0.0
1.19;0.0;0.0;0.0;-0.1;0.0;0.0
1.323;-0.1;0.0;0.1;-0.0;-0.1;0.0
1.455;-0.0;0.1;0.1;-0.0;-0.0;0.0
1.555;-0.1;0.0;0.1;-0.1;-0.1;0.1
1.654;-0.1;0.0;0.0;-0.0;-0.1;0.1
1.756;-0.0;0.1;0.1;-0.0;-0.1;0.1
1.892;-0.0;0.2;0.2;0.0;-0.1;0.1
1.986;-0.1;0.1;0.1;-0.0;-0.1;0.0
2.122;-0.1;0.1;0.1;-0.0;-0.1;0.1
2.218;-0.0;0.1;0.1;-0.0;-0.1;0.1
2.319;-0.0;0.1;0.1;-0.1;-0.0;0.0
2.419;-0.0;0.1;0.1;-0.1;-0.1;0.0
2.486;-0.1;0.2;0.2;-0.0;-0.1;0.1
2.653;-0.1;0.0;0.0;-0.0;-0.1;0.1
2.785;-0.0;0.1;0.1;0.0;-0.0;0.1
2.952;-0.1;0.1;0.1;-0.0;-0.0;0.1
3.051;-0.1;0.1;0.1;-0.1;-0.1;0.1
3.181;-0.0;-0.1;0.0;-0.0;-0.0;0.0
3.318;-0.1;-0.1;0.1;-0.1;-0.2;0.1
3.383;-0.0;0.0;0.0;-0.0;-0.0;0.0
3.483;-0.0;0.0;0.0;-0.0;-0.0;0.0
3.55;-0.1;0.1;0.1;-0.1;-0.1;0.1
3.651;-0.1;0.1;0.1;-0.0;-0.1;0.1
3.746;-0.0;0.0;0.1;-0.0;-0.1;0.0
3.815;-0.1;0.1;0.1;-0.0;-0.1;0.0
3.882;-0.1;0.1;0.1;-0.0;-0.1;0.0
3.949;-0.0;0.1;0.1;-0.0;-0.1;0.1
4.014;-0.0;0.1;0.1;-0.0;-0.1;0.0
4.114;-0.0;0.1;0.1;-0.1;-0.1;0.0
4.28;-0.0;0.0;0.0;-0.0;-0.1;0.1
4.409;-0.0;0.1;0.1;-0.1;-0.1;0.1
4.511;-0.1;0.0;0.1;-0.1;-0.1;0.1
4.606;-0.0;0.0;0.1;-0.0;-0.0;0.1
4.74;-0.0;-0.0;0.0;0.0;-0.1;0.1
4.839;-0.0;0.1;0.1;-0.0;-0.1;0.0
4.94;-0.0;0.1;0.1;-0.0;-0.1;0.1
5.108;-0.0;-0.2;0.0;-0.0;-0.0;0.0
5.204;-0.0;-0.8;-0.1;-0.1;-0.1;0.1
