Time_Sec;lateral;longitudinal;vertical;pitch;yaw;roll
0.0;0.0;-0.0;-0.1;0.1;0.0;-0.0
0.067;0.0;-0.0;-0.1;0.1;0.0;-0.0
0.134;0.0;-0.0;-0.1;0.1;0.0;-0.0
0.235;0.0;-0.1;-0.1;0.1;0.0;-0.0
0.337;0.0;-0.1;-0.1;0.1;0.0;-0.0
0.402;0.0;-0.1;-0.1;0.1;0.0;-0.0
0.568;-0.0;-0.2;-0.1;-0.0;0.0;0.0
0.664;-0.0;-0.2;-0.2;0.0;-0.0;0.0
0.734;-0.0;-0.2;-0.2;0.0;-0.0;0.0
0.801;-0.0;-0.2;-0.2;0.0;-0.0;0.0
0.87;-0.0;-0.2;-0.2;0.0;-0.0;0.0
0.93;0.0;-0.2;-0.2;0.0;0.0;-0.0
0.997;0.0;-0.2;-0.2;0.1;0.1;-0.0
1.063;0.0;-0.1;-0.1;0.1;0.0;-0.0
1.161;0.0;-0.1;-0.1;0.1;0.0;-0.0
1.232;0.0;-0.1;-0.1;0.1;0.0;-0.0
1.295;0.0;-0.1;-0.1;0.1;0.0;-0.0
1.36;0.0;-0.1;-0.1;0.1;0.0;-0.0
1.428;0.0;-0.1;-0.1;0.1;0.0;-0.0
1.46;0.0;-0.1;-0.1;0.1;0.0;-0.0
1.528;0.0;-0.1;-0.1;0.1;0.0;-0.0
1.592;0.0;-0.1;-0.1;0.1;0.0;-0.0
1.629;0.0;-0.1;-0.1;0.1;0.0;-0.0
1.725;0.0;-0.1;-0.1;0.0;0.0;-0.0
1.792;0.0;-0.1;-0.1;0.0;0.0;-0.0
1.859;0.0;-0.2;-0.2;0.0;-0.0;0.0
1.959;0.0;-0.2;-0.2;0.0;0.0;-0.0
2.028;0.0;-0.2;-0.2;0.0;0.0;-0.0
2.095;0.0;-0.2;-0.2;0.1;0.0;-0.0
2.16;0.0;-0.2;-0.2;0.1;0.0;-0.0
2.225;0.0;-0.2;-0.2;0.0;0.0;-0.0
2.323;0.1;-0.1;-0.1;0.0;0.1;-0.0
2.424;0.0;-0.2;-0.1;0.0;0.1;-0.1
