Time_Sec;lateral;longitudinal;vertical;pitch;yaw;roll
0.0;-0.0;0.0;0.1;0.0;-0.0;0.0
0.231;0.0;0.1;0.1;-0.1;0.1;-0.1
0.397;0.0;0.1;0.1;-0.0;0.1;-0.1
0.499;-0.0;0.1;0.1;-0.0;0.0;-0.0
0.628;0.0;0.1;0.1;-0.0;-0.0;0.0
0.762;0.0;0.1;0.1;-0.0;-0.0;0.0
0.827;0.0;0.1;0.1;-0.0;-0.0;0.0
0.862;0.0;0.1;0.1;-0.0;-0.0;0.0
0.927;0.0;0.1;0.1;-0.0;-0.0;0.0
0.996;0.0;0.1;0.1;-0.0;-0.0;-0.0
1.127;0.1;0.0;0.1;-0.0;0.0;-0.0
1.228;0.0;0.0;0.1;-0.0;0.0;-0.0
1.325;0.0;0.0;0.1;-0.0;0.0;-0.0
1.426;0.0;0.0;0.1;-0.0;0.0;-0.0
1.492;0.0;0.0;0.1;-0.0;0.0;-0.0
1.557;0.0;0.1;0.1;-0.0;0.0;-0.0
1.627;0.0;0.1;0.1;-0.0;-0.0;0.0
1.727;0.0;0.1;0.1;-0.0;0.0;0.0
1.856;0.0;0.1;0.1;-0.0;0.0;-0.0
1.955;0.1;0.1;0.1;-0.0;0.1;-0.0
2.024;0.0;0.1;0.1;-0.0;0.0;-0.0
2.12;0.0;0.1;0.1;0.0;-0.0;0.0
2.255;0.0;0.1;0.1;0.0;0.0;-0.0
2.354;0.0;0.1;0.1;0.0;0.0;-0.0
2.421;0.0;0.1;0.1;0.0;0.1;-0.1
2.554;0.0;0.2;0.2;-0.0;0.0;-0.0
2.684;0.0;0.1;0.2;-0.0;0.0;0.0
2.818;0.0;0.1;0.2;-0.0;0.0;0.0
2.886;0.0;0.1;0.2;-0.0;0.0;0.0
2.985;0.1;0.1;0.1;-0.0;0.0;-0.0
3.05;0.0;0.0;0.0;0.0;0.1;-0.1
3.248;0.0;0.0;0.0;0.0;0.1;-0.1
3.315;0.0;0.1;0.0;-0.0;0.0;-0.1
3.384;-0.0;0.1;0.1;0.0;-0.0;-0.0
3.484;-0.0;0.0;0.1;0.0;-0.0;0.0
3.583;0.0;0.1;0.1;-0.0;0.0;0.0
3.651;0.0;0.1;0.2;-0.0;0.0;0.0
3.717;0.0;0.1;0.1;-0.0;0.0;-0.0
3.783;0.0;0.1;0.1;-0.0;0.0;-0.0
3.848;0.0;0.1;0.2;-0.0;0.0;-0.0
3.916;0.0;0.2;0.2;-0.0;0.0;-0.0
3.983;0.0;0.1;0.2;-0.0;0.0;-0.0
4.048;0.0;0.1;0.1;-0.0;0.0;-0.0
4.115;0.1;0.2;0.2;-0.0;0.0;-0.0
4.248;0.0;0.2;0.1;-0.0;0.0;-0.0
4.376;0.0;0.2;0.2;-0.0;0.0;-0.0
4.511;0.0;0.2;0.2;-0.0;0.0;-0.0
4.577;0.0;0.2;0.1;-0.0;-0.0;-0.0
4.678;0.0;0.2;0.1;-0.0;-0.0;-0.0
4.745;0.0;0.2;0.1;0.0;0.0;-0.0
4.843;-0.0;0.1;0.1;-0.0;0.0;-0.0
4.974;0.1;0.1;0.1;-0.0;0.1;-0.1
5.108;0.0;0.1;0.1;-0.0;0.0;0.0
5.275;0.0;0.1;0.1;-0.0;0.0;-0.0
5.408;0.0;0.1;0.1;-0.0;0.0;-0.0
5.474;0.1;0.1;0.1;-0.0;0.0;-0.0
5.547;0.0;0.2;0.1;-0.0;0.0;-0.0
5.636;0.0;0.2;0.1;-0.0;0.0;-0.0
5.737;0.1;-0.2;0.2;-0.0;0.0;-0.0
5.836;0.1;-0.8;0.2;-0.1;0.1;-0.1
5.968;0.1;-1.7;0.2;-0.0;-0.0;-0.0
6.139;0.1;-2.5;0.2;0.0;0.0;-0.1
6.302;0.1;-3.4;0.2;0.0;0.1;-0.1
6.434;0.2;-3.9;0.2;-0.1;0.1;-0.1
6.602;0.1;-4.7;0.2;-0.1;-0.0;-0.0
6.764;0.2;-4.8;0.2;-0.0;0.1;-0.0
6.901;0.1;-4.8;0.1;0.0;-0.0;-0.0
7.032;0.1;-4.9;0.1;-0.0;0.0;-0.0
7.165;0.1;-4.9;0.1;-0.0;0.0;-0.0
7.231;0.1;-4.9;0.1;-0.0;-0.0;-0.0
7.328;0.1;-4.9;0.1;-0.0;-0.0;-0.0
7.429;0.1;-5.0;0.1;-0.0;-0.0;-0.0
7.527;0.1;-5.0;0.0;0.0;0.0;-0.0
7.63;0.1;-4.9;0.1;-0.0;0.0;-0.0
7.726;0.2;-4.9;0.1;-0.0;0.0;0.0
7.862;0.1;-4.9;0.1;-0.0;-0.0;0.0
8.026;0.1;-5.0;0.1;-0.0;0.0;-0.0
8.16;0.1;-5.0;0.1;-0.0;0.0;-0.0
8.224;0.1;-4.9;0.1;-0.0;0.0;-0.0
8.29;0.2;-5.0;0.1;0.0;-0.0;0.0
8.423;0.2;-4.9;0.1;-0.0;-0.0;0.0
8.559;0.2;-4.8;0.2;0.0;-0.0;-0.0
8.726;0.1;-4.8;0.1;-0.0;-0.0;-0.0
8.822;0.2;-4.8;0.2;-0.0;0.0;-0.1
8.954;0.1;-4.2;0.2;0.0;-0.0;-0.0
9.09;0.1;-3.8;0.2;0.1;0.0;-0.1
9.255;0.1;-3.0;0.1;0.0;0.1;-0.1
9.39;0.1;-2.3;0.2;0.1;-0.0;-0.0
9.551;0.1;-1.4;0.1;-0.0;0.0;-0.0
9.683;0.0;-0.6;0.2;-0.0;-0.0;-0.0
9.851;0.0;0.0;0.2;-0.0;0.0;-0.0
9.949;0.0;0.1;0.2;-0.0;0.0;-0.0
10.049;0.1;0.2;0.2;-0.0;0.0;-0.0
10.215;0.0;0.2;0.1;-0.0;0.1;-0.0
10.28;0.0;0.2;0.1;-0.0;0.1;-0.0
10.348;0.0;0.2;0.2;-0.0;0.0;-0.0
10.484;0.0;0.2;0.2;-0.0;0.0;-0.0
10.547;-0.0;0.2;0.2;-0.0;0.0;-0.0
10.613;0.0;0.2;0.2;-0.0;0.0;-0.0
10.68;0.0;0.2;0.2;-0.0;0.0;-0.0
10.778;0.1;0.1;0.1;-0.0;0.0;-0.0
10.879;0.0;0.1;0.1;-0.0;0.0;-0.0
10.946;0.0;0.1;0.1;-0.0;0.0;-0.0
11.046;-0.0;0.1;0.1;-0.0;0.0;-0.0
11.177;-0.0;0.1;0.1;0.0;-0.0;0.0
11.312;-0.0;0.1;0.1;0.0;-0.0;0.0
11.345;-0.0;0.1;0.1;0.0;0.0;0.0
11.443;0.0;0.1;0.1;0.0;0.0;0.0
11.477;0.0;0.0;0.1;0.0;0.0;0.0
11.545;0.0;0.0;0.1;-0.0;0.0;-0.0
