Time_Sec;lateral;longitudinal;vertical;pitch;yaw;roll
0.0;-0.0;-0.1;0.0;-0.0;-0.0;-0.0
0.097;-0.0;-0.1;-0.0;-0.0;-0.0;-0.0
0.196;-0.0;-0.1;-0.0;-0.0;-0.0;-0.0
0.293;0.0;-0.1;0.0;-0.0;-0.1;0.0
0.465;0.0;-0.2;-0.0;-0.0;-0.0;0.0
0.529;-0.0;-0.2;-0.0;-0.0;-0.0;0.0
0.627;0.0;-0.1;-0.0;-0.0;-0.0;-0.0
0.727;0.0;-0.1;-0.1;-0.0;-0.0;-0.0
0.856;0.0;-0.1;-0.1;0.0;-0.0;-0.0
0.924;-0.0;-0.1;-0.1;-0.0;-0.0;0.0
1.06;-0.0;-0.2;-0.1;-0.0;-0.0;0.0
1.122;0.0;-0.2;-0.1;-0.0;-0.0;0.0
1.256;0.0;-0.2;-0.1;-0.0;-0.0;-0.0
1.359;-0.0;-0.2;-0.1;0.0;0.0;-0.0
1.458;-0.0;-0.2;-0.1;-0.0;-0.0;0.0
1.556;-0.0;-0.2;-0.1;-0.0;-0.0;-0.0
1.653;-0.0;-0.2;-0.1;-0.0;-0.0;-0.0
1.754;-0.0;-0.2;-0.1;-0.0;-0.0;0.0
1.852;-0.0;-0.2;-0.1;-0.0;-0.0;0.0
1.887;-0.0;-0.2;-0.1;-0.0;-0.1;0.0
2.019;-0.0;-0.2;-0.1;-0.1;-0.1;0.0
2.117;0.0;-0.3;-0.1;-0.0;-0.0;-0.0
2.221;0.0;-0.3;-0.1;-0.0;-0.0;-0.0
2.283;0.0;-0.3;-0.1;-0.0;-0.0;-0.0
2.418;0.0;-0.3;-0.1;-0.1;-0.0;0.0
2.549;-0.0;-0.2;-0.1;0.0;-0.0;-0.0
2.716;0.0;-0.3;-0.1;-0.0;0.0;-0.0
2.85;-0.1;-0.3;-0.1;-0.0;-0.0;0.0
2.983;-0.0;-0.2;-0.1;-0.0;-0.0;0.0
3.114;-0.0;-0.3;-0.1;-0.0;-0.1;0.0
3.212;-0.0;-0.3;-0.1;0.0;-0.0;0.0
3.282;-0.0;-0.3;-0.1;-0.0;-0.1;0.0
3.382;-0.0;-0.2;-0.1;-0.0;-0.1;0.0
3.448;-0.0;-0.3;-0.1;-0.0;-0.1;0.0
3.549;-0.0;-0.3;-0.1;-0.0;-0.1;0.0
3.613;-0.0;-0.3;-0.1;-0.0;-0.1;0.0
3.681;-0.0;-0.3;-0.1;-0.0;-0.1;0.0
3.748;-0.0;-0.2;-0.2;-0.0;-0.1;0.0
3.847;-0.0;-0.2;-0.2;-0.0;-0.1;0.0
3.88;-0.0;-0.1;-0.1;-0.0;-0.1;0.0
3.945;0.0;-0.2;-0.1;-0.0;-0.1;0.0
4.046;-0.0;-0.2;-0.1;-0.0;-0.1;0.0
4.275;-0.0;-0.2;-0.1;-0.0;-0.1;0.0
4.342;-0.0;-0.2;0.0;-0.0;-0.0;0.0
4.473;0.1;-0.2;0.0;-0.0;0.0;-0.0
4.611;0.0;-0.3;-0.1;-0.1;-0.1;-0.0
4.739;0.0;-0.2;-0.1;-0.0;0.0;-0.0
4.871;0.0;-0.1;-0.1;-0.0;-0.0;-0.0
4.939;0.0;-0.1;-0.0;-0.0;-0.0;0.0
5.069;0.0;-0.2;-0.1;-0.1;0.0;-0.0
5.237;0.0;-0.2;-0.1;-0.1;0.0;-0.0
5.301;0.0;-0.3;-0.1;-0.0;0.0;-0.0
5.401;-0.1;-0.2;-0.1;0.0;-0.1;0.0
5.535;-0.0;-0.3;-0.1;-0.0;0.0;-0.0
5.633;0.0;-0.7;-0.0;-0.0;-0.0;-0.0
5.766;0.1;-1.4;-0.0;0.0;-0.0;-0.0
5.935;0.0;-2.4;-0.0;-0.0;-0.0;-0.0
6.098;0.1;-3.2;-0.0;-0.1;0.0;-0.0
6.267;0.0;-3.9;-0.1;-0.0;-0.0;-0.0
6.369;0.0;-4.4;-0.0;-0.0;-0.0;-0.0
6.463;0.1;-4.9;-0.1;-0.0;-0.0;-0.0
6.596;0.1;-5.1;-0.1;-0.0;-0.0;-0.0
6.732;0.0;-5.1;-0.1;-0.0;0.0;-0.0
6.828;-0.0;-5.0;-0.1;-0.0;-0.0;0.0
6.962;0.0;-5.0;-0.1;-0.0;-0.0;0.0
7.06;0.0;-5.1;-0.1;-0.0;-0.1;0.0
7.16;0.0;-5.1;-0.1;-0.0;-0.1;0.0
7.23;0.0;-5.1;-0.1;-0.0;-0.1;0.1
7.358;0.0;-5.2;-0.1;-0.0;-0.0;0.0
7.497;0.1;-5.2;-0.1;-0.0;-0.0;0.0
7.59;0.1;-5.2;-0.1;-0.0;-0.0;0.0
7.69;0.0;-5.1;-0.1;-0.0;-0.0;0.0
7.79;0.0;-5.1;-0.1;-0.0;-0.1;0.0
7.889;0.0;-5.1;-0.1;-0.0;-0.1;0.0
7.957;0.0;-5.1;-0.1;-0.0;-0.1;0.0
8.06;-0.0;-5.1;-0.2;-0.0;-0.0;-0.0
8.19;-0.0;-5.2;-0.2;-0.1;-0.1;-0.0
8.29;0.0;-5.2;-0.2;-0.0;-0.1;0.1
8.42;0.1;-5.2;-0.2;-0.0;-0.0;0.1
8.522;0.0;-5.1;-0.2;-0.0;-0.0;0.0
8.586;0.1;-5.1;-0.1;-0.0;-0.1;-0.0
8.722;0.1;-5.1;-0.1;-0.0;-0.1;0.0
8.818;0.0;-4.7;-0.1;-0.0;-0.1;0.0
8.92;0.0;-4.1;-0.1;-0.0;-0.0;-0.0
9.084;0.0;-3.4;-0.1;0.0;-0.0;0.0
9.219;0.0;-2.8;-0.1;-0.0;-0.1;0.0
9.352;0.0;-2.1;-0.1;-0.0;-0.0;-0.0
9.519;-0.0;-1.1;-0.1;-0.0;-0.1;0.0
9.686;-0.0;-0.1;-0.1;-0.0;-0.1;-0.0
9.847;-0.0;-0.1;0.0;-0.0;-0.0;-0.0
9.949;0.0;-0.2;-0.0;-0.0;0.0;-0.0
10.048;0.0;-0.2;-0.1;-0.0;0.0;-0.0
10.112;-0.0;-0.1;-0.1;0.0;-0.0;0.0
10.248;0.0;-0.1;-0.0;0.0;0.0;0.0
10.344;0.0;-0.1;-0.0;-0.0;0.0;0.0
10.444;-0.0;-0.1;0.0;-0.0;-0.0;-0.0
10.543;-0.1;-0.2;-0.0;-0.0;-0.1;0.0
10.643;0.0;-0.1;-0.0;-0.0;-0.0;0.0
10.776;0.0;-0.1;-0.0;-0.0;-0.0;0.0
10.878;-0.0;-0.1;-0.0;-0.0;-0.1;0.0
10.945;-0.0;-0.1;-0.0;-0.0;-0.1;0.0
11.076;0.0;-0.1;-0.0;-0.0;-0.0;-0.0
11.243;-0.0;-0.1;-0.0;-0.0;-0.0;-0.0
11.309;0.0;-0.2;-0.0;-0.0;-0.0;0.0
11.443;0.0;-0.1;-0.0;-0.0;-0.0;-0.0
11.541;0.0;-0.1;-0.0;-0.0;-0.0;-0.0
11.605;0.0;-0.1;-0.0;-0.0;-0.0;-0.0
11.673;0.0;-0.1;-0.0;-0.0;-0.0;-0.0
11.771;0.1;-0.3;-0.1;-0.1;-0.0;0.0
11.903;0.0;-0.3;-0.1;-0.0;0.0;0.0
12.04;-0.1;-0.3;-0.1;-0.0;-0.4;0.0
12.235;-0.0;-0.2;-0.1;-0.0;-1.3;0.0
12.502;-0.1;-0.2;-0.1;0.0;-2.5;0.0
12.767;-0.0;-0.2;-0.1;-0.0;-3.9;0.0
13.032;-0.2;-0.4;-0.1;-0.0;-4.9;0.0
13.265;-0.1;-0.3;-0.1;-0.0;-4.9;0.0
13.368;-0.1;-0.3;-0.1;-0.0;-4.9;0.0
13.496;-0.1;-0.3;-0.1;0.0;-4.9;0.0
13.565;-0.1;-0.3;-0.1;0.0;-4.8;0.0
13.696;-0.1;-0.3;-0.1;0.0;-4.8;0.0
13.762;-0.1;-0.4;-0.2;0.0;-4.9;0.0
13.896;-0.0;-0.3;-0.1;0.0;-4.8;-0.0
14.063;-0.0;-0.3;-0.1;0.0;-4.8;-0.0
14.162;-0.1;-0.4;-0.2;-0.0;-4.8;-0.0
14.326;-0.1;-0.3;-0.1;-0.0;-4.9;0.0
14.428;-0.0;-0.2;-0.0;0.0;-4.8;-0.0
14.594;-0.0;-0.3;-0.1;0.0;-4.8;-0.0
14.656;-0.1;-0.3;-0.1;0.0;-4.9;-0.0
14.757;-0.1;-0.4;-0.2;0.0;-4.9;-0.0
14.858;-0.1;-0.3;-0.1;0.0;-4.9;-0.0
14.955;-0.1;-0.4;-0.1;-0.0;-4.8;0.1
15.123;-0.1;-0.4;-0.1;-0.0;-4.9;0.1
15.254;-0.1;-0.4;-0.2;-0.0;-4.5;0.1
15.456;-0.0;-0.2;0.0;-0.0;-3.6;0.0
15.686;-0.0;-0.2;-0.0;-0.0;-2.4;0.0
15.954;-0.1;-0.3;-0.1;-0.0;-1.2;0.1
16.183;-0.1;-0.2;-0.1;-0.1;-0.1;0.0
16.451;0.1;-0.0;-0.0;-0.0;1.2;-0.0
16.75;0.1;-0.1;-0.1;-0.1;2.8;0.0
17.046;-0.0;0.0;-0.1;-0.1;4.1;0.1
17.311;0.1;-0.1;-0.0;-0.1;4.7;0.0
17.511;0.0;-0.1;-0.1;-0.1;4.7;-0.0
17.61;0.1;-0.1;-0.1;-0.1;4.7;-0.0
17.709;0.0;-0.1;-0.1;-0.0;4.7;-0.0
17.845;0.0;-0.1;-0.1;-0.0;4.7;-0.0
17.878;0.0;-0.1;-0.1;-0.1;4.7;0.0
18.009;-0.0;-0.1;-0.1;-0.1;4.7;0.0
18.11;0.0;-0.1;-0.1;-0.1;4.7;0.0
18.178;-0.0;-0.1;-0.1;-0.1;4.7;-0.0
18.273;0.0;-0.2;-0.1;-0.1;4.6;0.0
18.406;0.0;-0.0;-0.1;-0.0;4.7;0.0
18.539;-0.0;-0.1;-0.2;-0.1;4.7;0.1
18.641;0.1;-0.0;-0.0;-0.1;4.7;0.0
18.774;0.0;-0.1;-0.1;-0.0;4.7;0.0
18.907;0.0;-0.1;-0.1;-0.0;4.7;0.0
18.973;0.0;-0.2;-0.1;-0.0;4.7;0.0
19.071;0.0;-0.1;-0.1;-0.0;4.7;0.0
19.172;0.0;-0.1;-0.1;-0.1;4.7;-0.0
19.305;0.0;-0.1;-0.1;-0.1;4.7;-0.0
19.37;0.0;-0.1;-0.1;-0.0;4.8;-0.0
19.536;-0.0;-0.2;-0.2;-0.0;4.3;0.0
19.767;0.0;-0.1;-0.1;-0.0;3.2;-0.0
20.067;-0.0;-0.3;-0.2;-0.1;1.9;0.0
20.366;-0.0;-0.2;-0.0;-0.0;0.2;0.0
20.698;-0.0;-0.2;-0.1;-0.0;0.0;-0.0
20.794;-0.0;-0.3;-0.1;0.0;-0.0;0.0
20.96;-0.0;-0.3;-0.1;-0.0;-0.0;0.0
21.06;-0.0;-0.3;-0.1;-0.0;-0.0;-0.0
21.195;-0.0;-0.3;-0.1;-0.0;-0.0;-0.0
21.262;-0.0;-0.2;-0.1;-0.0;-0.0;-0.0
21.358;-0.0;-0.1;-0.0;-0.0;0.0;-0.0
21.494;-0.0;-0.1;0.0;-0.0;0.0;-0.0
21.591;-0.0;-0.1;0.0;-0.0;0.0;-0.0
21.658;-0.0;-0.1;0.0;-0.0;0.0;-0.0
21.724;-0.0;-0.1;-0.0;-0.0;-0.0;-0.0
21.823;0.0;-0.2;-0.0;-0.0;-0.0;-0.0
21.926;0.0;-0.1;-0.1;0.0;-0.0;0.0
22.023;-0.0;-0.2;-0.0;-0.0;0.0;-0.0
22.157;-0.0;-0.2;-0.0;-0.0;0.0;-0.0
22.256;-0.0;-0.2;-0.0;-0.0;0.0;-0.0
22.355;-0.0;-0.3;-0.0;-0.1;-0.0;-0.0
22.456;-0.0;-0.3;-0.0;-0.0;-0.0;-0.0
22.555;-0.0;-0.2;-0.1;-0.0;-0.0;-0.0
22.62;-0.0;-0.3;-0.1;-0.0;-0.0;-0.0
22.752;0.0;-0.2;-0.1;-0.0;0.0;-0.0
22.851;-0.0;-0.2;-0.1;-0.0;0.0;-0.0
22.921;-0.0;-0.1;-0.0;-0.0;0.0;-0.0
23.019;-0.0;-0.1;-0.0;-0.0;0.0;-0.0
23.117;0.0;-0.2;0.0;0.0;-0.0;-0.0
23.249;-0.0;-0.2;0.0;-0.0;-0.0;-0.0
23.351;-0.0;-0.3;-0.1;-0.0;0.0;-0.0
23.451;0.0;-0.3;-0.1;0.0;0.0;-0.0
23.548;-0.0;-0.2;-0.1;0.0;0.0;0.0
