Time_Sec;lateral;longitudinal;vertical;pitch;yaw;roll
0.0;0.0;0.1;-0.0;0.1;0.1;-0.1
0.13;0.0;-0.0;-0.1;0.0;0.1;-0.1
0.361;-0.0;0.2;0.1;0.1;0.0;-0.1
0.494;0.0;0.1;-0.0;0.1;0.1;-0.1
0.63;-0.0;0.0;0.0;0.1;0.1;-0.1
0.794;0.0;0.1;0.0;0.0;0.1;-0.1
0.858;0.0;0.0;-0.0;0.1;0.1;-0.1
0.958;-0.0;0.1;-0.0;0.1;0.1;-0.0
1.094;0.0;0.1;-0.0;0.1;0.1;-0.1
1.258;0.0;0.2;-0.0;0.1;0.1;-0.1
1.39;0.0;0.2;0.0;0.1;0.1;-0.1
1.459;-0.0;0.2;0.1;0.0;0.0;-0.1
1.592;-0.0;0.2;0.1;0.0;0.0;-0.1
1.688;-0.1;0.2;0.0;0.1;0.0;-0.1
1.793;-0.0;0.2;0.0;0.0;0.1;-0.1
1.886;-0.0;0.1;0.0;0.1;0.0;-0.1
1.99;-0.0;0.1;0.0;0.1;0.0;-0.1
2.056;-0.0;0.1;0.0;0.1;0.0;-0.1
2.121;-0.0;0.1;0.0;0.0;0.1;-0.1
2.218;0.0;0.2;0.1;0.0;0.1;-0.0
2.32;-0.0;0.2;0.1;0.0;0.1;-0.0
2.387;0.0;0.2;0.1;0.0;0.1;-0.0
2.487;-0.0;0.3;0.1;0.1;0.0;-0.1
2.617;-0.0;0.3;0.1;0.1;0.0;-0.1
2.715;0.0;0.2;0.1;0.1;0.1;-0.1
2.786;0.0;0.1;0.1;0.1;0.1;-0.1
2.915;0.0;0.1;0.0;0.0;0.1;-0.1
2.984;-0.0;0.1;0.1;0.1;0.1;-0.1
3.114;-0.0;0.1;0.1;0.1;0.1;-0.1
3.183;-0.0;0.2;0.1;0.1;0.1;-0.1
3.28;-0.0;0.2;0.1;0.1;0.1;-0.1
3.315;-0.0;0.2;0.1;0.1;0.1;-0.1
3.383;0.0;0.2;0.1;0.1;0.1;-0.1
3.482;0.0;0.2;0.1;0.1;0.1;-0.1
3.515;0.0;0.2;0.1;0.1;0.1;-0.1
3.581;0.0;0.2;0.1;0.1;0.1;-0.1
3.65;0.0;0.2;0.1;0.1;0.1;-0.1
3.713;-0.0;0.1;-0.0;0.1;0.0;-0.0
3.815;-0.0;0.1;-0.0;0.0;0.0;-0.0
3.913;0.0;0.1;0.0;0.0;0.1;-0.1
3.98;0.0;0.1;0.0;0.0;0.1;-0.1
4.047;0.0;0.1;0.0;0.0;0.1;-0.1
4.114;0.0;0.1;0.0;0.0;0.1;-0.1
4.18;0.0;0.1;0.0;0.0;0.1;-0.1
4.343;-0.0;0.1;-0.0;0.1;0.0;-0.0
4.443;-0.0;0.1;0.0;0.0;0.0;-0.1
4.576;-0.0;0.1;0.0;0.0;0.0;-0.1
4.646;-0.0;0.1;0.0;0.0;0.0;-0.1
4.743;0.0;0.2;0.0;0.0;0.1;-0.1
4.808;0.0;0.2;0.0;0.0;0.1;-0.1
4.874;-0.0;0.2;0.0;0.1;0.1;-0.1
5.005;-0.1;0.2;0.0;0.1;0.0;-0.0
5.139;-0.0;0.2;0.1;0.1;0.1;-0.0
5.207;-0.0;0.2;0.1;0.1;0.1;-0.0
5.272;-0.0;0.2;0.1;0.0;0.0;-0.0
5.404;0.0;0.2;0.0;0.1;0.0;-0.1
5.502;0.0;0.1;-0.0;0.1;0.1;-0.1
5.603;-0.0;0.1;0.0;0.1;0.1;-0.0
5.768;-0.0;-0.0;-0.0;0.0;-0.0;-0.0
5.903;0.0;-0.6;-0.1;0.0;0.0;-0.1
