Time_Sec;lateral;longitudinal;vertical;pitch;yaw;roll
0.0;0.1;0.2;0.1;0.0;0.0;-0.1
0.131;0.0;0.2;0.1;0.0;0.0;-0.1
0.202;0.0;0.1;0.1;-0.0;0.0;-0.1
0.297;-0.0;0.0;0.0;0.0;-0.0;-0.1
0.463;-0.0;0.1;-0.0;0.0;-0.0;-0.1
0.567;0.0;0.1;0.0;-0.0;0.0;-0.0
0.668;0.1;0.2;0.1;0.0;0.1;-0.1
0.798;0.0;0.0;-0.0;0.0;0.1;-0.1
0.896;0.0;0.1;-0.0;0.0;0.0;-0.0
0.998;0.1;0.1;0.1;0.0;0.1;-0.1
1.098;0.0;0.2;0.1;0.0;0.0;-0.1
1.195;0.0;0.1;0.0;-0.0;0.0;-0.1
1.26;0.0;0.1;0.0;-0.0;0.0;-0.1
1.329;0.1;0.1;0.0;0.0;0.1;-0.1
1.428;0.0;0.0;-0.0;-0.0;0.1;-0.1
1.528;0.1;0.2;0.1;-0.1;0.1;-0.1
1.628;0.0;0.1;0.0;-0.0;-0.0;-0.0
1.758;0.0;0.0;-0.0;0.0;-0.0;-0.0
1.893;0.0;0.1;0.0;0.0;0.0;-0.0
1.956;0.0;0.1;0.0;0.0;0.0;-0.0
2.025;0.1;0.1;0.0;0.0;0.0;-0.1
2.127;0.0;0.1;0.0;0.0;0.0;-0.1
2.189;0.0;0.1;0.0;0.0;0.0;-0.1
2.258;0.0;0.1;0.1;-0.0;0.0;-0.1
2.391;0.0;0.1;0.0;0.0;0.0;-0.1
2.523;0.1;0.2;0.1;-0.0;0.0;-0.1
2.62;0.1;0.2;0.1;0.0;0.0;-0.0
2.754;0.0;0.1;0.1;-0.0;-0.0;-0.0
2.852;0.0;0.2;0.1;-0.0;-0.1;0.0
2.985;0.0;0.3;0.2;-0.0;-0.0;-0.0
3.119;0.0;0.2;0.2;-0.0;0.1;-0.0
3.253;0.0;0.1;0.1;-0.0;0.0;-0.0
3.351;0.0;0.1;0.1;-0.0;0.0;-0.0
3.42;0.1;0.1;0.1;-0.0;0.0;-0.1
3.52;0.1;0.1;0.1;-0.0;0.0;-0.1
3.551;0.1;0.1;0.1;0.0;0.0;-0.1
3.618;0.0;0.1;0.1;0.0;0.0;-0.1
3.686;0.1;0.1;0.1;0.0;0.0;-0.1
3.751;0.0;0.1;0.1;0.0;0.0;-0.1
3.819;0.0;0.1;0.0;0.0;0.0;-0.0
3.918;0.0;0.1;0.1;-0.0;0.0;-0.1
3.985;0.0;0.1;0.1;0.0;0.0;-0.1
4.083;0.0;0.1;0.0;0.0;0.0;-0.0
4.216;0.0;0.1;0.0;-0.0;0.0;-0.0
4.345;0.1;0.1;0.0;0.0;0.1;-0.1
4.48;0.1;0.1;0.0;-0.0;0.1;-0.0
4.577;0.1;0.0;0.0;0.0;0.1;-0.1
4.743;-0.0;-0.1;-0.1;-0.0;0.0;-0.1
4.909;0.0;-0.1;-0.0;-0.0;0.0;-0.1
5.011;0.0;0.1;0.0;0.0;-0.0;-0.0
5.177;0.0;0.1;0.1;-0.0;-0.0;-0.1
5.275;0.0;0.1;0.1;-0.0;0.0;-0.1
5.377;0.1;0.2;0.1;0.0;0.0;-0.0
5.476;-0.0;-0.0;-0.0;-0.0;-0.1;0.0
5.641;0.0;0.1;0.0;0.0;0.0;-0.0
5.774;0.0;0.1;0.1;-0.0;0.1;-0.1
5.875;0.1;0.1;0.1;0.0;0.0;-0.0
5.973;0.1;0.1;0.1;0.0;0.0;-0.0
6.071;0.1;0.1;0.1;0.0;0.0;-0.0
6.107;0.0;0.1;0.0;0.0;0.0;-0.0
6.205;0.1;-0.0;0.0;-0.0;0.1;-0.1
6.303;0.0;0.1;0.0;-0.0;0.0;-0.0
6.402;0.0;0.0;-0.0;0.0;0.0;-0.1
6.537;0.0;0.0;0.0;0.0;-0.1;0.0
6.671;0.1;0.2;0.1;0.0;0.0;-0.1
6.867;0.1;0.1;0.0;-0.0;0.0;-0.1
7.002;0.0;0.1;-0.0;-0.0;-0.0;-0.0
7.1;0.0;0.0;0.0;-0.0;0.0;-0.1
7.198;0.1;0.1;-0.0;0.1;0.1;-0.1
7.298;0.1;0.1;0.0;0.0;0.1;-0.1
7.397;0.1;0.2;0.1;0.0;0.1;-0.1
7.532;0.0;0.1;0.1;-0.0;-0.0;-0.0
7.695;0.1;0.1;0.1;-0.0;0.1;-0.0
7.799;0.0;0.1;0.0;0.0;0.1;-0.0
7.897;0.1;-0.3;-0.0;0.0;0.1;-0.1
8.028;0.1;-0.8;0.0;-0.1;-0.0;-0.0
8.195;0.1;-1.7;0.0;-0.0;-0.0;-0.0
8.325;0.0;-2.4;0.0;-0.0;0.0;-0.0
8.425;0.0;-2.9;-0.0;-0.0;-0.0;-0.0
8.558;0.1;-3.5;-0.1;-0.0;0.1;-0.1
8.691;0.1;-4.1;0.0;-0.0;-0.0;-0.1
8.826;0.1;-4.7;0.0;-0.1;-0.0;-0.1
8.959;0.1;-4.8;0.0;-0.1;-0.0;-0.0
9.055;0.2;-5.0;-0.2;-0.0;0.1;-0.1
9.222;0.1;-4.8;-0.0;0.0;-0.0;-0.1
9.357;0.1;-4.8;0.0;-0.1;0.0;-0.1
9.487;0.1;-4.9;-0.1;0.0;0.1;-0.1
9.622;0.1;-4.8;0.0;-0.0;0.1;-0.1
9.752;0.1;-4.8;0.1;-0.1;0.0;-0.0
9.886;0.1;-4.8;0.0;-0.1;0.0;-0.0
9.984;0.1;-4.7;0.0;-0.0;0.1;-0.1
10.118;0.1;-4.8;0.0;-0.0;0.1;-0.1
10.219;0.2;-4.7;0.0;0.0;0.1;-0.1
10.35;0.1;-4.8;-0.0;0.0;-0.0;0.0
10.486;0.1;-4.8;-0.0;-0.0;-0.0;-0.0
10.583;0.1;-4.8;0.0;-0.0;0.0;-0.0
10.714;0.1;-4.8;0.0;-0.0;-0.0;-0.0
10.817;0.1;-4.8;-0.0;-0.0;0.0;-0.0
10.882;0.1;-4.8;0.0;-0.0;0.0;-0.0
10.981;0.1;-4.8;0.0;-0.1;0.0;-0.0
11.081;0.2;-4.8;0.0;-0.0;0.1;-0.1
11.212;0.1;-4.3;0.1;-0.1;0.1;-0.0
11.345;0.1;-3.6;0.0;0.0;0.0;-0.0
11.481;0.0;-3.1;0.0;0.0;0.0;-0.0
11.61;-0.0;-2.5;0.1;0.1;0.0;-0.1
11.743;0.1;-1.8;0.1;0.0;0.0;-0.1
11.875;0.1;-1.0;0.1;-0.0;0.0;-0.1
12.01;0.1;-0.3;0.0;-0.0;0.0;0.0
12.141;-0.0;0.1;0.0;-0.0;0.0;0.0
12.244;0.0;0.1;0.0;-0.0;0.1;-0.0
12.406;0.0;0.1;-0.0;-0.0;0.0;-0.0
12.507;0.0;0.1;-0.0;0.0;0.1;-0.0
12.607;0.0;0.1;-0.1;0.0;0.0;-0.0
12.705;0.0;0.1;-0.0;0.0;0.0;-0.0
12.773;0.1;0.0;0.0;-0.0;0.1;-0.1
12.904;0.0;-0.0;-0.0;-0.0;0.0;-0.1
13.004;0.0;0.0;-0.0;0.0;0.0;-0.0
13.106;0.0;0.1;0.0;-0.0;0.0;-0.1
13.238;0.0;0.0;0.0;-0.0;0.0;-0.1
13.302;0.1;0.0;-0.0;0.0;0.1;-0.1
13.404;0.1;0.1;-0.0;-0.0;0.0;-0.1
13.537;0.1;0.1;0.0;-0.0;0.0;-0.1
13.633;0.0;0.1;0.1;-0.0;-0.0;-0.0
13.767;0.0;0.1;0.0;0.0;-0.0;-0.0
13.833;0.0;0.1;0.0;0.0;0.0;-0.0
13.935;0.0;0.2;0.1;0.0;0.0;-0.0
14.065;0.0;0.1;0.0;0.0;0.1;-0.0
14.164;0.0;0.1;0.0;0.0;0.0;-0.0
14.232;0.0;0.0;-0.0;0.0;0.0;-0.0
14.33;0.0;-0.0;-0.0;0.0;-0.0;0.0
14.432;-0.0;0.0;0.0;0.0;-0.2;0.0
14.563;0.0;-0.1;-0.0;0.0;-0.8;-0.1
14.796;-0.1;-0.1;-0.1;-0.0;-1.9;-0.0
14.997;0.0;-0.1;-0.1;0.1;-2.8;-0.1
15.193;-0.1;-0.1;-0.1;0.0;-3.9;0.0
15.424;-0.0;0.1;0.1;0.0;-4.7;-0.0
15.658;-0.0;0.0;0.0;0.1;-4.8;-0.0
15.791;-0.1;-0.0;-0.0;0.0;-4.8;-0.0
15.891;0.0;0.0;0.1;0.0;-4.8;-0.1
16.057;-0.0;-0.0;0.0;0.0;-4.9;-0.0
